Year,Month,Origin_Country,CustomsItem_2_Digits,CustomsItem_8_Digits,Exempt_CustomsItem,CustomsHouse,Quantity,Quantity_MeasurementUnitID,Quantity_MeasurementUnitName,TradeAgreementName,TermsOfSale,IsTradeAgreementWithQuota,NISCurrencyAmount,CurrencyCode,AutonomyTypeID,AutonomyType,GovernmentProcedureTypeName,GovernmentProcedureTypeEnglishName,IsPreferenceDocument,GeneralCustomsTax,PurchaseTax,VAT
2024,1,CH,40,40169399,,Ben Gurion Airport,48,6,Kilogram,,EXW,0,5646.23,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1000
2024,1,CH,40,40169399,,Ben Gurion Airport,5,6,Kilogram,,FCA,0,910.77,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,159
2024,1,CH,40,40169970,,Ashdod,1422,6,Kilogram,,EXW,0,303629.98,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,52959
2024,1,CH,42,42029900,,Ben Gurion Airport,9,1,Each,,CPT,0,250.07,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,43
2024,1,CH,48,48192000,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,488.11,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,84
2024,1,CH,84,84313100,,Ashdod,469,6,Kilogram,,DAP,0,23313.49,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4782
2024,1,CH,84,84313100,,Ben Gurion Airport,253,6,Kilogram,,EXW,0,7096.6,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2905
2024,1,CH,84,84409090,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,877.89,CHF,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,154
2024,1,CH,84,84419090,,Ben Gurion Airport,4.486,6,Kilogram,,DDU,0,18168.66,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3474
2024,1,CH,84,84439900,,Ben Gurion Airport,12,1,Each,,EXW,0,55122.17,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,10507
2024,1,CH,84,84439900,,Ben Gurion Airport,267,1,Each,,EXW,0,17865.75,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3813
2024,1,CH,84,84439900,,Ben Gurion Airport,3,1,Each,,DAP,0,50096.43,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,8516
2024,1,CA,85,85044099,,Ben Gurion Airport,6,1,Each,,FOB,0,50534.68,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,8782
2024,1,CA,85,85076030,,Haifa,7,1,Each,,EXW,0,164676.07,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,560,28774
2024,1,CA,85,85076090,,Ben Gurion Airport,10,1,Each,,FCA,0,10328.2,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1818
2024,1,CA,85,85098090,,Ben Gurion Airport,1,1,Each,,DAP,0,734.82,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,125
2024,1,CA,85,85119010,,Ben Gurion Airport,2,1,Each,,FOB,0,99.22,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,22,23
2024,1,CA,85,85167990,,Ashdod,1,1,Each,,,0,1822.57,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,373
2024,1,CA,85,85235100,-6120000000,Ben Gurion Airport,2,1,Each,,DDP,0,25.16,CAD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CA,85,85258900,,Ben Gurion Airport,1,1,Each,,EXW,0,4745.79,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,848
2024,1,CA,85,85258900,,Ben Gurion Airport,1,1,Each,,FOB,0,2808.86,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,478
2024,1,CA,85,85258900,,Ben Gurion Airport,23,1,Each,,DDU,0,53537.45,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9374
2024,1,CA,85,85258900,,Ben Gurion Airport,5,1,Each,,FOB,0,13094.12,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2241
2024,1,CA,85,85258900,,Ben Gurion Airport,6,1,Each,,DDP,0,252.43,CAD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,43
2024,1,CA,85,85258900,-8101026000,Ben Gurion Airport,2,1,Each,,FCA,0,3034.57,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,523
2024,1,CA,85,85269190,,Ben Gurion Airport,33,1,Each,,EXW,0,128346.17,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,21844
2024,1,CH,85,85176290,,Ben Gurion Airport,11,1,Each,,EXW,0,18944.74,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3442
2024,1,CH,85,85181090,,Ben Gurion Airport,2,1,Each,,DAP,0,2764.76,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,470
2024,1,CH,85,85184000,,Ben Gurion Airport,1,1,Each,,FCA,0,32320.05,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,5545
2024,1,CH,85,85234990,,Ben Gurion Airport,2,1,Each,,FCA,0,4772.51,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,851
2024,1,CH,85,85234990,,Ben Gurion Airport,3,1,Each,,FCA,0,23409.37,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3993
2024,1,CH,85,85235100,,Ben Gurion Airport,1,1,Each,,DDU,0,4025.88,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,744
2024,1,CH,85,85235100,,Ben Gurion Airport,15,1,Each,,DDP,0,2560.25,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,827
2024,1,CH,85,85323000,,Ben Gurion Airport,2,1,Each,,FCA,0,7848.94,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1686
2024,1,AU,98,98033000,,Ben Gurion Airport,2,1,Each,,DDU,0,1024.79,ILS,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,181
2024,1,AU,98,98033000,,Ben Gurion Airport,2,1,Each,,FOB,0,1460.54,AUD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,257
2024,1,AU,98,98033000,,Ben Gurion Airport,32,1,Each,,DDP,0,19849.07,ILS,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,3621
2024,1,AZ,21,21039090,,Haifa,5336,6,Kilogram,,CIF,0,40852.28,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,7073
2024,1,AZ,27,27101979,,Haifa,7,11,1000 Litres / Cubic Metre,,CFR,0,41717.86,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,22834,11709
2024,1,AZ,67,67030000,,Ben Gurion Airport,36.45,6,Kilogram,,FOB,0,103676.44,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,17741
2024,1,BA,28,28421000,,Ben Gurion Airport,25,6,Kilogram,,DDU,0,3345.47,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,629
2024,1,BA,62,62111100,,Ben Gurion Airport,64,1,Each,,EXW,0,22084.81,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3329
2024,1,BA,62,62114990,,Ben Gurion Airport,1,1,Each,,DDU,0,4040.99,EUR,,Israel,יבוא אישי,HomeUseImport,0,0,0,690
2024,1,BA,62,62123000,,Ashdod,66,1,Each,,FOB,0,3118.5,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,538
2024,1,BA,64,64039900,,Ashdod,423,2,Pair,,DAP,0,134137.49,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,22809
2024,1,BA,64,64039900,,Ben Gurion Airport,3,2,Pair,,FOB,0,368.86,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,168
2024,1,BA,73,73181500,,Ashdod,1.8,6,Kilogram,,DAP,0,485.16,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,84
2024,1,CH,84,84714100,,Ben Gurion Airport,12,1,Each,,DAP,0,599399.61,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,102200
2024,1,CH,84,84715000,,Ben Gurion Airport,1,1,Each,,EXW,0,53404.49,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9145
2024,1,CH,84,84717000,,Ben Gurion Airport,2,1,Each,,FOB,0,1382.67,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,237
2024,1,CH,84,84733000,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,1206.62,CHF,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,206
2024,1,CH,84,84778000,,Ben Gurion Airport,1,1,Each,,EXW,0,56199.6,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11019
2024,1,CH,84,84798999,,Ben Gurion Airport,1,1,Each,,CIF,0,25988.07,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4418
2024,1,CH,84,84798999,,Ben Gurion Airport,2,1,Each,,FCA,0,98690.84,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,16824
2024,1,CH,84,84799099,,Ben Gurion Airport,2,6,Kilogram,,EXW,0,66246.68,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11340
2024,1,CH,84,84811090,,Ben Gurion Airport,1,6,Kilogram,,CPT,0,3846.35,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,654
2024,1,CN,12,12122100,,Jordan River,2080,6,Kilogram,,FOB,0,252206.35,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,59001
2024,1,CN,13,13021990,,Ashdod,75,6,Kilogram,,CFR,0,6246.28,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1150
2024,1,CN,13,13023200,,Haifa,12000,6,Kilogram,,EXW,0,297334.78,EUR,,Israel,יבוא מסחרי,CommercialImport,0,12574,0,55578
2024,1,CN,15,15159000,,Ashdod,208,6,Kilogram,,CIF,0,110657.39,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,18992
2024,1,BR,85,85115020,,Ashdod,1,1,Each,,CPT,0,829.97,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,161,170
2024,1,BR,85,85122090,,Ashdod,20,1,Each,,EXW,0,2929.4,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,511
2024,1,BR,85,85123000,,Ben Gurion Airport,40,1,Each,,EXW,0,8405.05,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1581
2024,1,BR,85,85322200,-6120000000,Ben Gurion Airport,1,1,Each,,DDU,0,47.77,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,BR,85,85371072,,Ben Gurion Airport,5,1,Each,,EXW,0,2255.97,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,542,572
2024,1,BR,87,87083093,,Ben Gurion Airport,4,1,Each,,FCA,0,982.73,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,205
2024,1,BR,87,87088090,,Ben Gurion Airport,6,1,Each,,EXW,0,1514.05,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,339,357
2024,1,BR,87,87089990,,Ashdod,5,1,Each,,CPT,0,11394.91,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,2213,2336
2024,1,BR,87,87089990,,Ashdod,5,1,Each,,EXW,0,237.07,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,47,49
2024,1,BR,90,90015000,,Ben Gurion Airport,4,1,Each,,CIP,0,87,ILS,,Israel,יבוא מסחרי,CommercialImport,1,0,0,15
2024,1,BR,90,90142000,,Ben Gurion Airport,2,1,Each,,EXW,0,198993.57,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,34032
2024,1,BR,90,90142000,,Ben Gurion Airport,2,1,Each,,FCA,0,716965.93,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,122020
2024,1,BR,90,90219090,,Ben Gurion Airport,10,6,Kilogram,,DAP,0,517044.52,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,89242
2024,1,BR,90,90251990,,Ben Gurion Airport,34,1,Each,,EXW,0,7234.98,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1350
2024,1,BR,90,90321091,,Ashdod,10,1,Each,,FOB,0,377.97,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,76,81
2024,1,BR,2,2023000,,Ashdod,26955,6,Kilogram,A2,CFR,2,196509.23,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,31843
2024,1,BR,3,3011990,,Ben Gurion Airport,6,6,Kilogram,,EXW,0,1064.16,USD,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,68,0,297
2024,1,BR,12,12074000,,Haifa,113920,6,Kilogram,,CFR,0,768219.49,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,132536
2024,1,CH,85,85412900,,Ben Gurion Airport,62,1,Each,,FOB,0,100729.35,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,17422
2024,1,CH,85,85414100,,Ben Gurion Airport,10,1,Each,,DDU,0,18.37,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,3
2024,1,CH,85,85414300,,Ben Gurion Airport,11,1,Each,,FOB,0,985.03,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,899
2024,1,CH,85,85416000,,Ben Gurion Airport,119,1,Each,,FCA,0,82011.4,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,13953
2024,1,CH,85,85423900,,Ben Gurion Airport,40,1,Each,,DDU,0,717.41,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,125
2024,1,CH,85,85437059,,Ben Gurion Airport,4,1,Each,,FOB,0,5645.9,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1065
2024,1,CH,85,85437090,,Ben Gurion Airport,1,1,Each,,FCA,0,900.97,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,154
2024,1,CH,39,39199090,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,561.85,CHF,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,96
2024,1,CH,39,39204990,,Haifa,3687.69,6,Kilogram,EFTA,CFR,0,186688.92,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,33809
2024,1,CH,39,39206100,,Ben Gurion Airport,1,6,Kilogram,,DDU,0,427.72,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,73
2024,1,CH,39,39219000,,Ashdod,0.081,6,Kilogram,,CIF,0,7113.3,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1211
2024,1,CH,39,39221010,,Ashdod,20,6,Kilogram,,EXW,0,18218.24,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4460
2024,1,CH,39,39233090,,Ashdod,4.16,6,Kilogram,,EXW,0,4360.64,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,891
2024,1,CH,39,39233090,,Haifa,4,6,Kilogram,,CFR,0,431.11,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,73
2024,1,CH,39,39263010,,Ashdod,4,6,Kilogram,,FOB,0,336.21,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,65,69
2024,1,CH,39,39264000,,Ben Gurion Airport,29,6,Kilogram,EFTA,CIP,0,8885.22,CHF,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1794
2024,1,CH,39,39269020,,Ashdod,21,6,Kilogram,EFTA,EXW,0,42149.17,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,7762
2024,1,CH,39,39269060,,Ben Gurion Airport,0.6,6,Kilogram,,EXW,0,1135.42,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,206
2024,1,CH,39,39269090,,Ashdod,1981,6,Kilogram,,EXW,0,99971.65,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,21253
2024,1,CH,39,39269090,,Ashdod,4,6,Kilogram,,FOB,0,177.51,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,31
2024,1,CH,39,39269090,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,3.72,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,1
2024,1,CH,39,39269090,,Ben Gurion Airport,3,6,Kilogram,,EXW,0,4943.52,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,848
2024,1,CH,98,98049900,,Center,4,1,Each,,FOB,0,11477.76,CHF,,Israel,יבוא אישי-EMS,HomeUseImportEMS,0,0,0,2173
2024,1,CI,8,8011900,,Haifa,24000,6,Kilogram,,FOB,0,57717.93,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11783
2024,1,CI,18,18040000,,Haifa,36000,6,Kilogram,,CIF,0,1442609.84,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,245695
2024,1,CL,3,3044100,,Ben Gurion Airport,16846.09,6,Kilogram,,CFR,0,1159747.22,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,197157
2024,1,CL,8,8023200,,Ashdod,43100,6,Kilogram,,CFR,0,494992.52,USD,,Israel,יבוא מסחרי,CommercialImport,0,20078,0,88744
2024,1,CL,8,8119010,,Haifa,16344,6,Kilogram,,CFR,0,134316.07,USD,,Israel,יבוא מסחרי,CommercialImport,0,11127,0,25537
2024,1,CL,12,12099190,,Ben Gurion Airport,0.022,6,Kilogram,,FCA,0,172.41,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,66
2024,1,CL,12,12099190,,Ben Gurion Airport,0.481,6,Kilogram,,CPT,0,6898,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1173
2024,1,CL,39,39269090,-6120000000,Ben Gurion Airport,3,6,Kilogram,,DDP,0,110.38,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CL,49,49019990,-6100000000,Ben Gurion Airport,0.2,6,Kilogram,,EXW,0,3.75,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,7,7142000,,Haifa,9975,6,Kilogram,,FOB,0,75322.74,USD,,Israel,יבוא מסחרי,CommercialImport,0,7481,0,15407
2024,1,CN,8,8133000,,Haifa,2442,6,Kilogram,,FOB,0,124138.03,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,22412
2024,1,CN,12,12060090,,Haifa,413000,6,Kilogram,,FOB,0,2914175.14,USD,,Israel,יבוא מסחרי,CommercialImport,0,413000,0,593898
2024,1,CN,12,12077000,,Ben Gurion Airport,23.4,6,Kilogram,,FOB,0,8597.82,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1685
2024,1,CN,12,12122100,,Ashdod,200,6,Kilogram,,FOB,0,17452.83,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3178
2024,1,CN,12,12129960,,Ashdod,28000,6,Kilogram,,CIF,0,98726.68,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,16181
2024,1,CN,12,12129990,,Ashdod,37500,6,Kilogram,,CFR,0,508625.11,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,87143
2024,1,CN,13,13012000,,Ben Gurion Airport,10,6,Kilogram,,DDP,0,36.74,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,37
2024,1,CN,13,13021990,,Ben Gurion Airport,1211,6,Kilogram,,CIF,0,218778.04,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,37405
2024,1,CN,13,13021990,-6120000000,Ben Gurion Airport,3,6,Kilogram,,DDU,0,43.85,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,17,17011400,,Haifa,6,6,Kilogram,,FOB,0,27.34,USD,,Israel,יבוא אישי,HomeUseImport,0,0,0,9
2024,1,CN,17,17023000,,Ashdod,21500,6,Kilogram,,FOB,0,41710.43,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,8529
2024,1,BR,90,90031900,,Ben Gurion Airport,45,1,Each,,CIP,0,5762.1,ILS,,Israel,יבוא מסחרי,CommercialImport,1,0,0,977
2024,1,BR,90,90184910,,Ben Gurion Airport,24,1,Each,,FCA,0,1074.26,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,183
2024,1,BR,90,90212990,,Ben Gurion Airport,80,6,Kilogram,,EXW,0,522.56,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,93
2024,1,BR,90,90213900,,Ben Gurion Airport,6,1,Each,,FOB,0,32806.22,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,5389
2024,1,BR,90,90291020,,Ben Gurion Airport,2,1,Each,,FCA,0,5107.71,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,1033,1090
2024,1,BR,90,90292011,,Ashdod,20,1,Each,,CPT,0,38381.97,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,6605
2024,1,BR,90,90292019,,Ashdod,4,1,Each,,CPT,0,4822.51,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,936,988
2024,1,BR,90,90330020,,Ashdod,12,6,Kilogram,,CPT,0,2791.42,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,543,573
2024,1,BR,98,98033000,,Ben Gurion Airport,1,1,Each,,DDU,0,377.34,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,65
2024,1,BR,98,98033000,,Ben Gurion Airport,4,1,Each,,EXW,0,1837.28,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,340
2024,1,BS,98,98033000,,Ben Gurion Airport,1,1,Each,,EXW,0,364,ILS,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,79
2024,1,BY,19,19059099,,Haifa,18399.2,6,Kilogram,,CFR,0,44029.17,CNY,,Israel,יבוא מסחרי,CommercialImport,0,0,0,12503
2024,1,BY,29,29181400,,Ashdod,313.2,6,Kilogram,,FOB,0,3431.03,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,762
2024,1,BY,85,85122090,,Ben Gurion Airport,4,1,Each,,FCA,0,163.27,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,33
2024,1,CN,29,29039900,,Ben Gurion Airport,1,6,Kilogram,,FCA,0,107306.34,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,18495
2024,1,CN,29,29041000,-6120000000,Ben Gurion Airport,1.5,6,Kilogram,,FOB,0,75.4,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,29,29049900,,Ben Gurion Airport,10,6,Kilogram,,EXW,0,2568.15,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,499
2024,1,CN,29,29051900,,Ashdod,510,6,Kilogram,,CPT,0,20891.33,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,3632
2024,1,CN,29,29053200,,Ashdod,17200,6,Kilogram,,FOB,0,82486.03,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,14755
2024,1,CN,29,29061300,,Ben Gurion Airport,25,6,Kilogram,,DDU,0,4523.71,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,769
2024,1,CN,29,29062100,-6120000000,Ben Gurion Airport,0.5,6,Kilogram,,FOB,0,18.37,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,29,29072900,,Ben Gurion Airport,1,6,Kilogram,,EXW,0,293.85,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,54
2024,1,CN,29,29314900,,Ashdod,40000,6,Kilogram,,FOB,0,760304.41,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,132609
2024,1,CN,29,29315990,,Ben Gurion Airport,5,6,Kilogram,,DAP,0,91.86,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,47
2024,1,CN,29,29319090,,Ben Gurion Airport,1,6,Kilogram,,CIF,0,29.39,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,5
2024,1,CN,39,39189099,,Ben Gurion Airport,6.9,6,Kilogram,,DDU,0,532.21,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,116
2024,1,CN,39,39191049,,Haifa,1272,6,Kilogram,,EXW,0,6448.85,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1167
2024,1,CN,39,39191049,,Haifa,220,6,Kilogram,,FOB,0,1934.98,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,340
2024,1,CN,39,39191090,,Ashdod,292788.7,6,Kilogram,,FOB,0,798412.84,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,143128
2024,1,CN,39,39191090,,Ben Gurion Airport,1,6,Kilogram,,CIP,0,1.52,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,CN,39,39191090,,Ben Gurion Airport,6,6,Kilogram,,DDU,0,130.14,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,24
2024,1,CN,39,39191090,,Ben Gurion Airport,71.6,6,Kilogram,,FOB,0,4286.34,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,1087
2024,1,CN,39,39191090,,Haifa,50,6,Kilogram,,EXW,0,625.78,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,119
2024,1,CN,39,39191090,,Haifa,59160,6,Kilogram,,FOB,0,441029.12,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,79680
2024,1,CN,39,39191090,-6120000000,Ben Gurion Airport,1,6,Kilogram,,FOB,0,31.87,CNY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,CN,39,39199020,,Ashdod,20000,6,Kilogram,,CFR,0,2772.34,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,458
2024,1,CN,39,39199020,,Ashdod,50,6,Kilogram,,FOB,0,2655.03,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,464
2024,1,CN,39,39199069,,Ashdod,8,6,Kilogram,,EXW,0,1061.45,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,233
2024,1,CN,39,39199090,,Ben Gurion Airport,2,6,Kilogram,,DDP,0,37.65,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,7
2024,1,CN,39,39199090,,Ben Gurion Airport,4,6,Kilogram,,DAP,0,167.31,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,28
2024,1,CN,28,28211000,,Ashdod,20000,6,Kilogram,,FOB,0,81348.56,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,15042
2024,1,CN,28,28252000,,Ben Gurion Airport,75,6,Kilogram,,FCA,0,180565.49,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,35562
2024,1,CN,28,28255000,,Haifa,800,6,Kilogram,,CIF,0,33535.24,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6014
2024,1,CN,28,28256000,,Ben Gurion Airport,120,6,Kilogram,,DDU,0,33234.52,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6220
2024,1,CN,29,29397900,,Haifa,4800,6,Kilogram,,CIF,0,35802.18,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6184
2024,1,CN,29,29400000,,Ashdod,1000,6,Kilogram,,FOB,0,84299.4,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,14687
